7,9,14,15,16,20,22,24,25,27,buffer,sensor,geometry,X,Y,Long_name
0,1,0,0,0,1,0,1,5,0,10,227,"POLYGON ((2586533.80544287 1222173.31008976, 2586533.757290137 1222172.3299183566, 2586533.6132956743 1222171.35918654, 2586533.3748462275 1222170.4072429875, 2586533.0442381953 1222169.4832554364, 2586532.6246555136 1222168.5961223918, 2586532.120138993 1222167.7543874297, 2586531.5355474036 1222166.9661569183, 2586530.876510682 1222166.239021948, 2586530.1493757116 1222165.5799852263, 2586529.3611452 1222164.9953936369, 2586528.5194102386 1222164.4908771166, 2586527.632277194 1222164.0712944348, 2586526.708289643 1222163.7406864027, 2586525.75634609 1222163.502236956, 2586524.7856142735 1222163.3582424934, 2586523.80544287 1222163.31008976, 2586522.8252714667 1222163.3582424934, 2586521.85453965 1222163.502236956, 2586520.9025960974 1222163.7406864027, 2586519.9786085463 1222164.0712944348, 2586519.0914755017 1222164.4908771166, 2586518.24974054 1222164.9953936369, 2586517.4615100287 1222165.5799852263, 2586516.734375058 1222166.239021948, 2586516.0753383366 1222166.9661569183, 2586515.4907467472 1222167.7543874297, 2586514.9862302267 1222168.5961223918, 2586514.566647545 1222169.4832554364, 2586514.236039513 1222170.4072429875, 2586513.997590066 1222171.35918654, 2586513.8535956033 1222172.3299183566, 2586513.80544287 1222173.31008976, 2586513.8535956033 1222174.2902611634, 2586513.997590066 1222175.26099298, 2586514.236039513 1222176.2129365325, 2586514.566647545 1222177.1369240836, 2586514.9862302267 1222178.0240571282, 2586515.4907467472 1222178.8657920903, 2586516.0753383366 1222179.6540226017, 2586516.734375058 1222180.381157572, 2586517.4615100287 1222181.0401942937, 2586518.24974054 1222181.6247858831, 2586519.0914755017 1222182.1293024034, 2586519.9786085463 1222182.5488850852, 2586520.9025960974 1222182.8794931173, 2586521.85453965 1222183.117942564, 2586522.8252714667 1222183.2619370266, 2586523.80544287 1222183.31008976, 2586524.7856142735 1222183.2619370266, 2586525.75634609 1222183.117942564, 2586526.708289643 1222182.8794931173, 2586527.632277194 1222182.5488850852, 2586528.5194102386 1222182.1293024034, 2586529.3611452 1222181.6247858831, 2586530.1493757116 1222181.0401942937, 2586530.876510682 1222180.381157572, 2586531.5355474036 1222179.6540226017, 2586532.120138993 1222178.8657920903, 2586532.6246555136 1222178.0240571282, 2586533.0442381953 1222177.1369240836, 2586533.3748462275 1222176.2129365325, 2586533.6132956743 1222175.26099298, 2586533.757290137 1222174.2902611634, 2586533.80544287 1222173.31008976))",2586523.80544287,1222173.31008976,Altersheim-redenweg
0,4,0,0,0,2,2,0,0,0,10,228,"POLYGON ((2587328.10545237 1221262.51008333, 2587328.057299637 1221261.5299119267, 2587327.913305174 1221260.55918011, 2587327.6748557272 1221259.6072365576, 2587327.344247695 1221258.6832490065, 2587326.9246650133 1221257.7961159619, 2587326.420148493 1221256.9543809998, 2587325.8355569034 1221256.1661504884, 2587325.176520182 1221255.4390155182, 2587324.4493852113 1221254.7799787964, 2587323.6611547 1221254.195387207, 2587322.8194197384 1221253.6908706867, 2587321.9322866937 1221253.271288005, 2587321.0082991426 1221252.9406799728, 2587320.05635559 1221252.7022305261, 2587319.0856237733 1221252.5582360635, 2587318.10545237 1221252.51008333, 2587317.1252809665 1221252.5582360635, 2587316.15454915 1221252.7022305261, 2587315.202605597 1221252.9406799728, 2587314.278618046 1221253.271288005, 2587313.3914850014 1221253.6908706867, 2587312.54975004 1221254.195387207, 2587311.7615195285 1221254.7799787964, 2587311.034384558 1221255.4390155182, 2587310.3753478364 1221256.1661504884, 2587309.790756247 1221256.9543809998, 2587309.2862397265 1221257.7961159619, 2587308.8666570447 1221258.6832490065, 2587308.5360490126 1221259.6072365576, 2587308.2975995657 1221260.55918011, 2587308.153605103 1221261.5299119267, 2587308.10545237 1221262.51008333, 2587308.153605103 1221263.4902547335, 2587308.2975995657 1221264.4609865502, 2587308.5360490126 1221265.4129301026, 2587308.8666570447 1221266.3369176537, 2587309.2862397265 1221267.2240506983, 2587309.790756247 1221268.0657856604, 2587310.3753478364 1221268.8540161718, 2587311.034384558 1221269.581151142, 2587311.7615195285 1221270.2401878638, 2587312.54975004 1221270.8247794532, 2587313.3914850014 1221271.3292959735, 2587314.278618046 1221271.7488786553, 2587315.202605597 1221272.0794866874, 2587316.15454915 1221272.317936134, 2587317.1252809665 1221272.4619305967, 2587318.10545237 1221272.51008333, 2587319.0856237733 1221272.4619305967, 2587320.05635559 1221272.317936134, 2587321.0082991426 1221272.0794866874, 2587321.9322866937 1221271.7488786553, 2587322.8194197384 1221271.3292959735, 2587323.6611547 1221270.8247794532, 2587324.4493852113 1221270.2401878638, 2587325.176520182 1221269.581151142, 2587325.8355569034 1221268.8540161718, 2587326.420148493 1221268.0657856604, 2587326.9246650133 1221267.2240506983, 2587327.344247695 1221266.3369176537, 2587327.6748557272 1221265.4129301026, 2587327.913305174 1221264.4609865502, 2587328.057299637 1221263.4902547335, 2587328.10545237 1221262.51008333))",2587318.10545237,1221262.51008333,Südstrasse
0,3,0,0,0,2,3,0,0,0,10,229,"POLYGON ((2584837.50162955 1220544.0030259, 2584837.453476817 1220543.0228544967, 2584837.309482354 1220542.05212268, 2584837.0710329073 1220541.1001791277, 2584836.740424875 1220540.1761915765, 2584836.3208421934 1220539.2890585319, 2584835.816325673 1220538.4473235698, 2584835.2317340835 1220537.6590930584, 2584834.572697362 1220536.9319580882, 2584833.8455623914 1220536.2729213664, 2584833.05733188 1220535.688329777, 2584832.2155969185 1220535.1838132567, 2584831.328463874 1220534.764230575, 2584830.4044763227 1220534.4336225428, 2584829.45253277 1220534.1951730961, 2584828.4818009534 1220534.0511786335, 2584827.50162955 1220534.0030259, 2584826.5214581466 1220534.0511786335, 2584825.55072633 1220534.1951730961, 2584824.5987827773 1220534.4336225428, 2584823.674795226 1220534.764230575, 2584822.7876621815 1220535.1838132567, 2584821.94592722 1220535.688329777, 2584821.1576967086 1220536.2729213664, 2584820.430561738 1220536.9319580882, 2584819.7715250165 1220537.6590930584, 2584819.186933427 1220538.4473235698, 2584818.6824169066 1220539.2890585319, 2584818.262834225 1220540.1761915765, 2584817.9322261927 1220541.1001791277, 2584817.693776746 1220542.05212268, 2584817.549782283 1220543.0228544967, 2584817.50162955 1220544.0030259, 2584817.549782283 1220544.9831973035, 2584817.693776746 1220545.9539291202, 2584817.9322261927 1220546.9058726726, 2584818.262834225 1220547.8298602237, 2584818.6824169066 1220548.7169932683, 2584819.186933427 1220549.5587282304, 2584819.7715250165 1220550.3469587418, 2584820.430561738 1220551.074093712, 2584821.1576967086 1220551.7331304338, 2584821.94592722 1220552.3177220232, 2584822.7876621815 1220552.8222385435, 2584823.674795226 1220553.2418212253, 2584824.5987827773 1220553.5724292574, 2584825.55072633 1220553.810878704, 2584826.5214581466 1220553.9548731667, 2584827.50162955 1220554.0030259, 2584828.4818009534 1220553.9548731667, 2584829.45253277 1220553.810878704, 2584830.4044763227 1220553.5724292574, 2584831.328463874 1220553.2418212253, 2584832.2155969185 1220552.8222385435, 2584833.05733188 1220552.3177220232, 2584833.8455623914 1220551.7331304338, 2584834.572697362 1220551.074093712, 2584835.2317340835 1220550.3469587418, 2584835.816325673 1220549.5587282304, 2584836.3208421934 1220548.7169932683, 2584836.740424875 1220547.8298602237, 2584837.0710329073 1220546.9058726726, 2584837.309482354 1220545.9539291202, 2584837.453476817 1220544.9831973035, 2584837.50162955 1220544.0030259))",2584827.50162955,1220544.0030259,Viaductstrasse
0,1,0,0,0,0,5,1,0,0,10,230,"POLYGON ((2583495.01084233 1219996.27017444, 2583494.9626895967 1219995.2900030366, 2583494.818695134 1219994.31927122, 2583494.580245687 1219993.3673276675, 2583494.249637655 1219992.4433401164, 2583493.8300549733 1219991.5562070718, 2583493.3255384527 1219990.7144721097, 2583492.7409468633 1219989.9262415983, 2583492.0819101417 1219989.199106628, 2583491.3547751713 1219988.5400699063, 2583490.56654466 1219987.9554783169, 2583489.7248096983 1219987.4509617966, 2583488.8376766536 1219987.0313791148, 2583487.9136891025 1219986.7007710827, 2583486.96174555 1219986.462321636, 2583485.991013733 1219986.3183271734, 2583485.01084233 1219986.27017444, 2583484.0306709264 1219986.3183271734, 2583483.0599391097 1219986.462321636, 2583482.107995557 1219986.7007710827, 2583481.184008006 1219987.0313791148, 2583480.2968749614 1219987.4509617966, 2583479.4551399997 1219987.9554783169, 2583478.6669094884 1219988.5400699063, 2583477.939774518 1219989.199106628, 2583477.2807377963 1219989.9262415983, 2583476.696146207 1219990.7144721097, 2583476.1916296864 1219991.5562070718, 2583475.7720470047 1219992.4433401164, 2583475.4414389725 1219993.3673276675, 2583475.2029895256 1219994.31927122, 2583475.058995063 1219995.2900030366, 2583475.01084233 1219996.27017444, 2583475.058995063 1219997.2503458434, 2583475.2029895256 1219998.22107766, 2583475.4414389725 1219999.1730212125, 2583475.7720470047 1220000.0970087636, 2583476.1916296864 1220000.9841418082, 2583476.696146207 1220001.8258767703, 2583477.2807377963 1220002.6141072817, 2583477.939774518 1220003.341242252, 2583478.6669094884 1220004.0002789737, 2583479.4551399997 1220004.5848705631, 2583480.2968749614 1220005.0893870834, 2583481.184008006 1220005.5089697652, 2583482.107995557 1220005.8395777973, 2583483.0599391097 1220006.078027244, 2583484.0306709264 1220006.2220217066, 2583485.01084233 1220006.27017444, 2583485.991013733 1220006.2220217066, 2583486.96174555 1220006.078027244, 2583487.9136891025 1220005.8395777973, 2583488.8376766536 1220005.5089697652, 2583489.7248096983 1220005.0893870834, 2583490.56654466 1220004.5848705631, 2583491.3547751713 1220004.0002789737, 2583492.0819101417 1220003.341242252, 2583492.7409468633 1220002.6141072817, 2583493.3255384527 1220001.8258767703, 2583493.8300549733 1220000.9841418082, 2583494.249637655 1220000.0970087636, 2583494.580245687 1219999.1730212125, 2583494.818695134 1219998.22107766, 2583494.9626895967 1219997.2503458434, 2583495.01084233 1219996.27017444))",2583485.01084233,1219996.27017444,Vingelz
0,2,0,0,0,0,0,1,5,0,10,231,"POLYGON ((2584353.00380114 1219491.20705779, 2584352.955648407 1219490.2268863865, 2584352.811653944 1219489.2561545698, 2584352.5732044973 1219488.3042110174, 2584352.242596465 1219487.3802234663, 2584351.8230137834 1219486.4930904217, 2584351.318497263 1219485.6513554596, 2584350.7339056735 1219484.8631249482, 2584350.074868952 1219484.135989978, 2584349.3477339814 1219483.4769532562, 2584348.55950347 1219482.8923616668, 2584347.7177685085 1219482.3878451465, 2584346.830635464 1219481.9682624647, 2584345.9066479127 1219481.6376544326, 2584344.95470436 1219481.399204986, 2584343.9839725434 1219481.2552105233, 2584343.00380114 1219481.20705779, 2584342.0236297366 1219481.2552105233, 2584341.05289792 1219481.399204986, 2584340.1009543673 1219481.6376544326, 2584339.176966816 1219481.9682624647, 2584338.2898337715 1219482.3878451465, 2584337.44809881 1219482.8923616668, 2584336.6598682986 1219483.4769532562, 2584335.932733328 1219484.135989978, 2584335.2736966065 1219484.8631249482, 2584334.689105017 1219485.6513554596, 2584334.1845884966 1219486.4930904217, 2584333.765005815 1219487.3802234663, 2584333.4343977827 1219488.3042110174, 2584333.195948336 1219489.2561545698, 2584333.051953873 1219490.2268863865, 2584333.00380114 1219491.20705779, 2584333.051953873 1219492.1872291933, 2584333.195948336 1219493.15796101, 2584333.4343977827 1219494.1099045624, 2584333.765005815 1219495.0338921135, 2584334.1845884966 1219495.9210251581, 2584334.689105017 1219496.7627601202, 2584335.2736966065 1219497.5509906316, 2584335.932733328 1219498.2781256018, 2584336.6598682986 1219498.9371623236, 2584337.44809881 1219499.521753913, 2584338.2898337715 1219500.0262704333, 2584339.176966816 1219500.445853115, 2584340.1009543673 1219500.7764611472, 2584341.05289792 1219501.0149105939, 2584342.0236297366 1219501.1589050565, 2584343.00380114 1219501.20705779, 2584343.9839725434 1219501.1589050565, 2584344.95470436 1219501.0149105939, 2584345.9066479127 1219500.7764611472, 2584346.830635464 1219500.445853115, 2584347.7177685085 1219500.0262704333, 2584348.55950347 1219499.521753913, 2584349.3477339814 1219498.9371623236, 2584350.074868952 1219498.2781256018, 2584350.7339056735 1219497.5509906316, 2584351.318497263 1219496.7627601202, 2584351.8230137834 1219495.9210251581, 2584352.242596465 1219495.0338921135, 2584352.5732044973 1219494.1099045624, 2584352.811653944 1219493.15796101, 2584352.955648407 1219492.1872291933, 2584353.00380114 1219491.20705779))",2584343.00380114,1219491.20705779,Nidau-Lac
0,2,0,0,0,0,4,0,1,0,10,232,"POLYGON ((2586124.41959549 1221490.07372696, 2586124.371442757 1221489.0935555566, 2586124.2274482944 1221488.12282374, 2586123.9889988475 1221487.1708801875, 2586123.6583908154 1221486.2468926364, 2586123.2388081336 1221485.3597595918, 2586122.734291613 1221484.5180246297, 2586122.1497000237 1221483.7297941183, 2586121.490663302 1221483.002659148, 2586120.7635283316 1221482.3436224263, 2586119.9752978203 1221481.7590308369, 2586119.1335628587 1221481.2545143166, 2586118.246429814 1221480.8349316348, 2586117.322442263 1221480.5043236027, 2586116.3704987103 1221480.265874156, 2586115.3997668936 1221480.1218796934, 2586114.41959549 1221480.07372696, 2586113.439424087 1221480.1218796934, 2586112.46869227 1221480.265874156, 2586111.5167487175 1221480.5043236027, 2586110.5927611664 1221480.8349316348, 2586109.7056281217 1221481.2545143166, 2586108.86389316 1221481.7590308369, 2586108.075662649 1221482.3436224263, 2586107.3485276783 1221483.002659148, 2586106.6894909567 1221483.7297941183, 2586106.1048993673 1221484.5180246297, 2586105.600382847 1221485.3597595918, 2586105.180800165 1221486.2468926364, 2586104.850192133 1221487.1708801875, 2586104.611742686 1221488.12282374, 2586104.4677482233 1221489.0935555566, 2586104.41959549 1221490.07372696, 2586104.4677482233 1221491.0538983634, 2586104.611742686 1221492.02463018, 2586104.850192133 1221492.9765737324, 2586105.180800165 1221493.9005612836, 2586105.600382847 1221494.7876943282, 2586106.1048993673 1221495.6294292903, 2586106.6894909567 1221496.4176598017, 2586107.3485276783 1221497.144794772, 2586108.075662649 1221497.8038314937, 2586108.86389316 1221498.3884230831, 2586109.7056281217 1221498.8929396034, 2586110.5927611664 1221499.3125222852, 2586111.5167487175 1221499.6431303173, 2586112.46869227 1221499.881579764, 2586113.439424087 1221500.0255742266, 2586114.41959549 1221500.07372696, 2586115.3997668936 1221500.0255742266, 2586116.3704987103 1221499.881579764, 2586117.322442263 1221499.6431303173, 2586118.246429814 1221499.3125222852, 2586119.1335628587 1221498.8929396034, 2586119.9752978203 1221498.3884230831, 2586120.7635283316 1221497.8038314937, 2586121.490663302 1221497.144794772, 2586122.1497000237 1221496.4176598017, 2586122.734291613 1221495.6294292903, 2586123.2388081336 1221494.7876943282, 2586123.6583908154 1221493.9005612836, 2586123.9889988475 1221492.9765737324, 2586124.2274482944 1221492.02463018, 2586124.371442757 1221491.0538983634, 2586124.41959549 1221490.07372696))",2586114.41959549,1221490.07372696,Champagne-Blumen
0,3,0,0,0,5,1,0,0,0,10,233,"POLYGON ((2585639.80489579 1220272.85907468, 2585639.7567430567 1220271.8789032765, 2585639.612748594 1220270.9081714598, 2585639.374299147 1220269.9562279074, 2585639.043691115 1220269.0322403563, 2585638.6241084333 1220268.1451073117, 2585638.1195919127 1220267.3033723496, 2585637.5350003233 1220266.5151418382, 2585636.8759636017 1220265.788006868, 2585636.1488286313 1220265.1289701462, 2585635.36059812 1220264.5443785568, 2585634.5188631583 1220264.0398620365, 2585633.6317301136 1220263.6202793547, 2585632.7077425625 1220263.2896713226, 2585631.75579901 1220263.051221876, 2585630.785067193 1220262.9072274133, 2585629.80489579 1220262.85907468, 2585628.8247243864 1220262.9072274133, 2585627.8539925697 1220263.051221876, 2585626.902049017 1220263.2896713226, 2585625.978061466 1220263.6202793547, 2585625.0909284214 1220264.0398620365, 2585624.2491934597 1220264.5443785568, 2585623.4609629484 1220265.1289701462, 2585622.733827978 1220265.788006868, 2585622.0747912563 1220266.5151418382, 2585621.490199667 1220267.3033723496, 2585620.9856831464 1220268.1451073117, 2585620.5661004647 1220269.0322403563, 2585620.2354924325 1220269.9562279074, 2585619.9970429856 1220270.9081714598, 2585619.853048523 1220271.8789032765, 2585619.80489579 1220272.85907468, 2585619.853048523 1220273.8392460833, 2585619.9970429856 1220274.8099779, 2585620.2354924325 1220275.7619214524, 2585620.5661004647 1220276.6859090035, 2585620.9856831464 1220277.5730420481, 2585621.490199667 1220278.4147770102, 2585622.0747912563 1220279.2030075216, 2585622.733827978 1220279.9301424918, 2585623.4609629484 1220280.5891792136, 2585624.2491934597 1220281.173770803, 2585625.0909284214 1220281.6782873233, 2585625.978061466 1220282.097870005, 2585626.902049017 1220282.4284780372, 2585627.8539925697 1220282.6669274839, 2585628.8247243864 1220282.8109219465, 2585629.80489579 1220282.85907468, 2585630.785067193 1220282.8109219465, 2585631.75579901 1220282.6669274839, 2585632.7077425625 1220282.4284780372, 2585633.6317301136 1220282.097870005, 2585634.5188631583 1220281.6782873233, 2585635.36059812 1220281.173770803, 2585636.1488286313 1220280.5891792136, 2585636.8759636017 1220279.9301424918, 2585637.5350003233 1220279.2030075216, 2585638.1195919127 1220278.4147770102, 2585638.6241084333 1220277.5730420481, 2585639.043691115 1220276.6859090035, 2585639.374299147 1220275.7619214524, 2585639.612748594 1220274.8099779, 2585639.7567430567 1220273.8392460833, 2585639.80489579 1220272.85907468))",2585629.80489579,1220272.85907468,Madretsch-Zukunft
1,0,0,0,0,0,6,0,1,0,10,234,"POLYGON ((2588911.70491557 1223116.25907924, 2588911.656762837 1223115.2789078366, 2588911.5127683743 1223114.30817602, 2588911.2743189274 1223113.3562324676, 2588910.9437108953 1223112.4322449164, 2588910.5241282135 1223111.5451118718, 2588910.019611693 1223110.7033769097, 2588909.4350201036 1223109.9151463984, 2588908.775983382 1223109.188011428, 2588908.0488484115 1223108.5289747063, 2588907.2606179 1223107.944383117, 2588906.4188829386 1223107.4398665966, 2588905.531749894 1223107.0202839149, 2588904.607762343 1223106.6896758827, 2588903.65581879 1223106.451226436, 2588902.6850869735 1223106.3072319734, 2588901.70491557 1223106.25907924, 2588900.7247441667 1223106.3072319734, 2588899.75401235 1223106.451226436, 2588898.8020687974 1223106.6896758827, 2588897.8780812463 1223107.0202839149, 2588896.9909482016 1223107.4398665966, 2588896.14921324 1223107.944383117, 2588895.3609827287 1223108.5289747063, 2588894.633847758 1223109.188011428, 2588893.9748110366 1223109.9151463984, 2588893.390219447 1223110.7033769097, 2588892.8857029267 1223111.5451118718, 2588892.466120245 1223112.4322449164, 2588892.1355122128 1223113.3562324676, 2588891.897062766 1223114.30817602, 2588891.753068303 1223115.2789078366, 2588891.70491557 1223116.25907924, 2588891.753068303 1223117.2392506434, 2588891.897062766 1223118.2099824601, 2588892.1355122128 1223119.1619260125, 2588892.466120245 1223120.0859135636, 2588892.8857029267 1223120.9730466083, 2588893.390219447 1223121.8147815703, 2588893.9748110366 1223122.6030120817, 2588894.633847758 1223123.330147052, 2588895.3609827287 1223123.9891837738, 2588896.14921324 1223124.5737753632, 2588896.9909482016 1223125.0782918835, 2588897.8780812463 1223125.4978745652, 2588898.8020687974 1223125.8284825974, 2588899.75401235 1223126.066932044, 2588900.7247441667 1223126.2109265067, 2588901.70491557 1223126.25907924, 2588902.6850869735 1223126.2109265067, 2588903.65581879 1223126.066932044, 2588904.607762343 1223125.8284825974, 2588905.531749894 1223125.4978745652, 2588906.4188829386 1223125.0782918835, 2588907.2606179 1223124.5737753632, 2588908.0488484115 1223123.9891837738, 2588908.775983382 1223123.330147052, 2588909.4350201036 1223122.6030120817, 2588910.019611693 1223121.8147815703, 2588910.5241282135 1223120.9730466083, 2588910.9437108953 1223120.0859135636, 2588911.2743189274 1223119.1619260125, 2588911.5127683743 1223118.2099824601, 2588911.656762837 1223117.2392506434, 2588911.70491557 1223116.25907924))",2588901.70491557,1223116.25907924,Bözingenfeld
0,3,0,0,0,0,3,0,1,0,10,235,"POLYGON ((2586202.80543981 1222205.11009077, 2586202.7572870767 1222204.1299193667, 2586202.613292614 1222203.15918755, 2586202.374843167 1222202.2072439976, 2586202.044235135 1222201.2832564465, 2586201.624652453 1222200.3961234018, 2586201.1201359327 1222199.5543884397, 2586200.5355443433 1222198.7661579284, 2586199.8765076217 1222198.0390229581, 2586199.1493726512 1222197.3799862363, 2586198.36114214 1222196.795394647, 2586197.5194071783 1222196.2908781266, 2586196.6322741336 1222195.871295445, 2586195.7082865825 1222195.5406874127, 2586194.75634303 1222195.302237966, 2586193.785611213 1222195.1582435034, 2586192.80543981 1222195.11009077, 2586191.8252684064 1222195.1582435034, 2586190.8545365897 1222195.302237966, 2586189.902593037 1222195.5406874127, 2586188.978605486 1222195.871295445, 2586188.0914724413 1222196.2908781266, 2586187.2497374797 1222196.795394647, 2586186.4615069684 1222197.3799862363, 2586185.734371998 1222198.0390229581, 2586185.0753352763 1222198.7661579284, 2586184.490743687 1222199.5543884397, 2586183.9862271664 1222200.3961234018, 2586183.5666444846 1222201.2832564465, 2586183.2360364525 1222202.2072439976, 2586182.9975870056 1222203.15918755, 2586182.853592543 1222204.1299193667, 2586182.80543981 1222205.11009077, 2586182.853592543 1222206.0902621734, 2586182.9975870056 1222207.0609939902, 2586183.2360364525 1222208.0129375425, 2586183.5666444846 1222208.9369250936, 2586183.9862271664 1222209.8240581383, 2586184.490743687 1222210.6657931004, 2586185.0753352763 1222211.4540236117, 2586185.734371998 1222212.181158582, 2586186.4615069684 1222212.8401953038, 2586187.2497374797 1222213.4247868932, 2586188.0914724413 1222213.9293034135, 2586188.978605486 1222214.3488860952, 2586189.902593037 1222214.6794941274, 2586190.8545365897 1222214.917943574, 2586191.8252684064 1222215.0619380367, 2586192.80543981 1222215.11009077, 2586193.785611213 1222215.0619380367, 2586194.75634303 1222214.917943574, 2586195.7082865825 1222214.6794941274, 2586196.6322741336 1222214.3488860952, 2586197.5194071783 1222213.9293034135, 2586198.36114214 1222213.4247868932, 2586199.1493726512 1222212.8401953038, 2586199.8765076217 1222212.181158582, 2586200.5355443433 1222211.4540236117, 2586201.1201359327 1222210.6657931004, 2586201.624652453 1222209.8240581383, 2586202.044235135 1222208.9369250936, 2586202.374843167 1222208.0129375425, 2586202.613292614 1222207.0609939902, 2586202.7572870767 1222206.0902621734, 2586202.80543981 1222205.11009077))",2586192.80543981,1222205.11009077,Altersheim-Reid
0,0,4,0,0,1,4,0,0,0,10,236,"POLYGON ((2587040.50544646 1222540.76009019, 2587040.457293727 1222539.7799187866, 2587040.3132992643 1222538.80918697, 2587040.0748498174 1222537.8572434175, 2587039.7442417853 1222536.9332558664, 2587039.3246591035 1222536.0461228217, 2587038.820142583 1222535.2043878597, 2587038.2355509936 1222534.4161573483, 2587037.576514272 1222533.689022378, 2587036.8493793015 1222533.0299856563, 2587036.06114879 1222532.4453940669, 2587035.2194138286 1222531.9408775466, 2587034.332280784 1222531.5212948648, 2587033.408293233 1222531.1906868326, 2587032.45634968 1222530.952237386, 2587031.4856178635 1222530.8082429233, 2587030.50544646 1222530.76009019, 2587029.5252750567 1222530.8082429233, 2587028.55454324 1222530.952237386, 2587027.6025996874 1222531.1906868326, 2587026.6786121363 1222531.5212948648, 2587025.7914790916 1222531.9408775466, 2587024.94974413 1222532.4453940669, 2587024.1615136187 1222533.0299856563, 2587023.434378648 1222533.689022378, 2587022.7753419266 1222534.4161573483, 2587022.190750337 1222535.2043878597, 2587021.6862338167 1222536.0461228217, 2587021.266651135 1222536.9332558664, 2587020.9360431028 1222537.8572434175, 2587020.697593656 1222538.80918697, 2587020.553599193 1222539.7799187866, 2587020.50544646 1222540.76009019, 2587020.553599193 1222541.7402615934, 2587020.697593656 1222542.71099341, 2587020.9360431028 1222543.6629369624, 2587021.266651135 1222544.5869245136, 2587021.6862338167 1222545.4740575582, 2587022.190750337 1222546.3157925203, 2587022.7753419266 1222547.1040230317, 2587023.434378648 1222547.831158002, 2587024.1615136187 1222548.4901947237, 2587024.94974413 1222549.074786313, 2587025.7914790916 1222549.5793028334, 2587026.6786121363 1222549.9988855151, 2587027.6025996874 1222550.3294935473, 2587028.55454324 1222550.567942994, 2587029.5252750567 1222550.7119374566, 2587030.50544646 1222550.76009019, 2587031.4856178635 1222550.7119374566, 2587032.45634968 1222550.567942994, 2587033.408293233 1222550.3294935473, 2587034.332280784 1222549.9988855151, 2587035.2194138286 1222549.5793028334, 2587036.06114879 1222549.074786313, 2587036.8493793015 1222548.4901947237, 2587037.576514272 1222547.831158002, 2587038.2355509936 1222547.1040230317, 2587038.820142583 1222546.3157925203, 2587039.3246591035 1222545.4740575582, 2587039.7442417853 1222544.5869245136, 2587040.0748498174 1222543.6629369624, 2587040.3132992643 1222542.71099341, 2587040.457293727 1222541.7402615934, 2587040.50544646 1222540.76009019))",2587030.50544646,1222540.76009019,Taubenloch
0,6,0,0,0,0,2,0,0,0,10,237,"POLYGON ((2588924.00491459 1223573.88408117, 2588923.956761857 1223572.9039097666, 2588923.8127673944 1223571.9331779499, 2588923.5743179475 1223570.9812343975, 2588923.2437099153 1223570.0572468464, 2588922.8241272336 1223569.1701138017, 2588922.319610713 1223568.3283788397, 2588921.7350191236 1223567.5401483283, 2588921.075982402 1223566.813013358, 2588920.3488474316 1223566.1539766362, 2588919.5606169202 1223565.5693850468, 2588918.7188819586 1223565.0648685265, 2588917.831748914 1223564.6452858448, 2588916.907761363 1223564.3146778126, 2588915.9558178103 1223564.076228366, 2588914.9850859935 1223563.9322339033, 2588914.00491459 1223563.88408117, 2588913.024743187 1223563.9322339033, 2588912.05401137 1223564.076228366, 2588911.1020678175 1223564.3146778126, 2588910.1780802663 1223564.6452858448, 2588909.2909472217 1223565.0648685265, 2588908.44921226 1223565.5693850468, 2588907.6609817487 1223566.1539766362, 2588906.9338467782 1223566.813013358, 2588906.2748100567 1223567.5401483283, 2588905.6902184673 1223568.3283788397, 2588905.1857019467 1223569.1701138017, 2588904.766119265 1223570.0572468464, 2588904.435511233 1223570.9812343975, 2588904.197061786 1223571.9331779499, 2588904.0530673233 1223572.9039097666, 2588904.00491459 1223573.88408117, 2588904.0530673233 1223574.8642525733, 2588904.197061786 1223575.83498439, 2588904.435511233 1223576.7869279424, 2588904.766119265 1223577.7109154935, 2588905.1857019467 1223578.5980485382, 2588905.6902184673 1223579.4397835003, 2588906.2748100567 1223580.2280140116, 2588906.9338467782 1223580.955148982, 2588907.6609817487 1223581.6141857037, 2588908.44921226 1223582.198777293, 2588909.2909472217 1223582.7032938134, 2588910.1780802663 1223583.1228764951, 2588911.1020678175 1223583.4534845273, 2588912.05401137 1223583.691933974, 2588913.024743187 1223583.8359284366, 2588914.00491459 1223583.88408117, 2588914.9850859935 1223583.8359284366, 2588915.9558178103 1223583.691933974, 2588916.907761363 1223583.4534845273, 2588917.831748914 1223583.1228764951, 2588918.7188819586 1223582.7032938134, 2588919.5606169202 1223582.198777293, 2588920.3488474316 1223581.6141857037, 2588921.075982402 1223580.955148982, 2588921.7350191236 1223580.2280140116, 2588922.319610713 1223579.4397835003, 2588922.8241272336 1223578.5980485382, 2588923.2437099153 1223577.7109154935, 2588923.5743179475 1223576.7869279424, 2588923.8127673944 1223575.83498439, 2588923.956761857 1223574.8642525733, 2588924.00491459 1223573.88408117))",2588914.00491459,1223573.88408117,Rolex
